TicketID;FechaApertura;FechaCierre;Cantidad;NombreCategoria;NombreCliente;TiempoMaximoRespuesta;Tarifa;Estado;Tecnico;PrecioxHora;CategoriaProfesional;Prioridad
1092;2023-01-25;;3;Software;Creatividad y Desarrollo;24;116;Abierto;Jorge Martín;65;Junior;Media
1156;2023-11-02;;2;Hardware;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Media
1179;2023-03-06;;3;Redes;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Media
1232;2023-09-03;;5;Software;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
1262;2023-11-04;;1;Seguridad;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Urgente
1276;2023-06-16;;5;Redes;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Urgente
1284;2023-01-16;;5;Software;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Alta
1285;2023-01-06;;2;Software;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
1346;2023-05-09;;2;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
1347;2023-07-25;;3;Redes;Redes Seguras;48;132;En Progreso;Jorge Martín;65;Junior;Media
1382;2023-11-25;;2;Hardware;Innovaciones Creativas;48;138;En Progreso;Jorge Martín;65;Junior;Urgente
1458;2023-01-17;;2;Seguridad;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Baja
1468;2023-01-14;;1;Seguridad;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Urgente
1506;2023-11-21;;2;Redes;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Alta
1607;2023-10-12;;2;Hardware;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Urgente
1647;2023-09-08;;2;Seguridad;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Alta
1664;2023-04-08;;2;Software;Servicios Globales;36;106;Cerrado;Jorge Martín;65;Junior;Urgente
1751;2023-12-24;;5;Hardware;Creatividad y Desarrollo;24;116;Abierto;Jorge Martín;65;Junior;Alta
1758;2023-07-18;;5;Redes;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Media
1777;2023-07-04;;2;Redes;Sistemas Ecológicos;24;147;Abierto;Jorge Martín;65;Junior;Urgente
1860;2023-04-04;;5;Seguridad;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Urgente
1965;2023-07-15;;1;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
2000;2023-12-18;;2;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Baja
2004;2023-08-19;;5;Seguridad;Innovaciones Creativas;48;138;Abierto;Jorge Martín;65;Junior;Baja
2032;2023-06-28;;5;Hardware;Sistemas Ecológicos;24;147;Abierto;Jorge Martín;65;Junior;Baja
2048;2023-03-30;;1;Hardware;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Alta
2064;2023-05-31;;2;Seguridad;Redes Seguras;48;132;Cerrado;Jorge Martín;65;Junior;Baja
2151;2023-07-14;;1;Hardware;Redes Seguras;48;132;Cerrado;Jorge Martín;65;Junior;Urgente
2172;2023-08-16;;1;Redes;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Baja
2231;2023-11-09;;5;Redes;Sistemas Ecológicos;24;147;Abierto;Jorge Martín;65;Junior;Media
2280;2023-03-29;;2;Redes;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Urgente
2287;2023-07-01;;3;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
2356;2023-11-24;;2;Seguridad;Redes Seguras;48;132;En Progreso;Jorge Martín;65;Junior;Media
2360;2023-07-26;;2;Seguridad;Sistemas Ecológicos;24;147;Abierto;Jorge Martín;65;Junior;Alta
2365;2023-06-25;;5;Seguridad;Sistemas Ecológicos;24;147;En Progreso;Jorge Martín;65;Junior;Urgente
2718;2023-02-08;;1;Software;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Alta
2739;2023-11-17;;5;Seguridad;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Urgente
2762;2023-03-01;;3;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Alta
2861;2023-07-07;;5;Hardware;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Urgente
2961;2023-01-14;;2;Software;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Urgente
2996;2023-01-25;;1;Redes;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Alta
3023;2023-05-18;;1;Software;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Alta
3080;2023-11-19;;1;Seguridad;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Urgente
3091;2023-07-24;;3;Hardware;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Baja
3179;2023-01-01;;3;Software;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Baja
3189;2023-12-31;;1;Seguridad;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
3223;2023-08-20;;2;Seguridad;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Alta
3266;2023-01-15;;1;Software;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Baja
3325;2023-07-15;;5;Hardware;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Media
3327;2023-06-17;;5;Hardware;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Media
3353;2023-11-02;;5;Redes;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Media
3366;2023-11-01;;3;Hardware;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
3414;2023-11-04;;3;Redes;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Baja
3426;2023-05-10;;1;Seguridad;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
3429;2023-12-21;;3;Seguridad;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Alta
3531;2023-03-09;;1;Software;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
3550;2023-06-05;;2;Software;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
3610;2023-08-08;;2;Hardware;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Urgente
3662;2023-06-08;;2;Seguridad;Creatividad y Desarrollo;24;116;Abierto;Jorge Martín;65;Junior;Baja
3693;2023-05-13;;2;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Media
3731;2023-12-15;;3;Seguridad;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Baja
3775;2023-01-28;;1;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
3869;2023-05-26;;1;Hardware;Innovaciones Creativas;48;138;Abierto;Jorge Martín;65;Junior;Urgente
3871;2023-02-01;;3;Seguridad;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Alta
3898;2023-12-06;;3;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
3937;2023-03-30;;2;Seguridad;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Baja
4041;2023-07-25;;2;Redes;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Urgente
4171;2023-01-24;;2;Software;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
4229;2023-06-17;;2;Redes;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Baja
4256;2023-02-23;;3;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Baja
4280;2023-01-12;;1;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Alta
4311;2023-09-30;;1;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
4372;2023-12-14;;3;Software;Redes Seguras;48;132;Cerrado;Jorge Martín;65;Junior;Media
4373;2023-01-01;;3;Hardware;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Media
4388;2023-02-24;;1;Software;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Urgente
4511;2023-09-04;;5;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Media
4519;2023-04-15;;5;Software;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Media
4626;2023-01-31;;2;Redes;Visión Futurista;72;176;En Progreso;Jorge Martín;65;Junior;Urgente
4722;2023-08-30;;2;Seguridad;Servicios Globales;36;106;Cerrado;Jorge Martín;65;Junior;Urgente
4730;2023-07-12;;5;Hardware;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Alta
4760;2023-09-21;;3;Software;Innovaciones Creativas;48;138;Abierto;Jorge Martín;65;Junior;Baja
4763;2023-04-16;;2;Redes;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Alta
4769;2023-09-03;;5;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
4905;2023-04-20;;3;Redes;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Urgente
4935;2023-03-25;;3;Redes;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Urgente
4970;2023-07-03;;1;Seguridad;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Alta
5002;2023-10-13;;2;Redes;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Alta
5032;2023-09-23;;2;Software;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Urgente
5068;2023-10-26;;3;Hardware;Innovaciones Creativas;48;138;Abierto;Jorge Martín;65;Junior;Urgente
5135;2023-05-14;;2;Redes;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Alta
5171;2023-02-08;;2;Redes;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Baja
5189;2023-09-23;;5;Hardware;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Baja
5278;2023-06-24;;2;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Alta
5320;2023-05-03;;1;Software;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Alta
5339;2023-06-23;;2;Redes;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Media
5390;2023-06-14;;2;Software;Creatividad y Desarrollo;24;116;Abierto;Jorge Martín;65;Junior;Baja
5428;2023-05-16;;1;Redes;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Media
5613;2023-10-10;;1;Hardware;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Alta
5653;2023-07-10;;3;Redes;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Baja
5703;2023-03-15;;5;Software;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Alta
5763;2023-02-04;;3;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Alta
5818;2023-06-14;;5;Hardware;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Media
5860;2023-02-25;;1;Redes;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Media
5911;2023-10-10;;2;Hardware;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Baja
5970;2023-05-08;;2;Redes;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
5984;2023-05-15;;5;Hardware;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Media
5998;2023-06-09;;1;Seguridad;Innovaciones Creativas;48;138;En Progreso;Jorge Martín;65;Junior;Urgente
6044;2023-01-21;;3;Software;Visión Futurista;72;176;En Progreso;Jorge Martín;65;Junior;Baja
6069;2023-08-22;;1;Seguridad;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Media
6096;2023-12-07;;3;Redes;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Media
6098;2023-10-10;;5;Hardware;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Alta
6157;2023-05-04;;2;Redes;Sistemas Ecológicos;24;147;En Progreso;Jorge Martín;65;Junior;Media
6171;2023-12-06;;2;Seguridad;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Alta
6340;2023-10-07;;2;Redes;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Urgente
6385;2023-04-06;;2;Seguridad;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Alta
6429;2023-09-14;;2;Hardware;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
6488;2023-04-21;;5;Hardware;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
6509;2023-09-03;;3;Redes;Innovaciones Creativas;48;138;Abierto;Jorge Martín;65;Junior;Urgente
6513;2023-10-16;;3;Software;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Urgente
6565;2023-09-12;;1;Hardware;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Urgente
6605;2023-01-23;;5;Software;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Urgente
6622;2023-10-16;;2;Hardware;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
6698;2023-07-07;;3;Seguridad;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Urgente
6701;2023-07-30;;2;Hardware;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Urgente
6845;2023-01-25;;2;Hardware;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Baja
6846;2023-07-26;;3;Software;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Media
6940;2023-02-27;;1;Seguridad;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Baja
6943;2023-09-03;;5;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Alta
6946;2023-09-22;;3;Hardware;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Baja
6951;2023-01-22;;5;Software;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Alta
6965;2023-01-10;;1;Hardware;Creatividad y Desarrollo;24;116;Abierto;Jorge Martín;65;Junior;Alta
7006;2023-10-10;;1;Redes;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Media
7016;2023-02-26;;3;Seguridad;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Urgente
7050;2023-03-09;;1;Software;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Alta
7151;2023-02-18;;3;Software;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Baja
7199;2023-06-23;;3;Software;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Alta
7299;2023-07-02;;3;Software;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
7309;2023-07-05;;3;Hardware;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Baja
7325;2023-11-21;;5;Seguridad;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Urgente
7338;2023-10-10;;5;Redes;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Media
7382;2023-06-03;;5;Hardware;Servicios Globales;36;106;Cerrado;Jorge Martín;65;Junior;Media
7397;2023-05-08;;3;Seguridad;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Baja
7496;2023-12-09;;5;Software;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Alta
7561;2023-11-02;;2;Software;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Alta
7601;2023-10-23;;3;Software;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Media
7662;2023-05-19;;5;Hardware;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Media
7687;2023-11-26;;3;Hardware;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Urgente
7723;2023-10-06;;5;Redes;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Alta
7762;2023-01-21;;3;Redes;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Alta
7791;2023-08-12;;1;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Urgente
7810;2023-10-22;;3;Redes;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Urgente
7870;2023-04-04;;3;Redes;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Urgente
7878;2023-08-16;;5;Seguridad;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Alta
7890;2023-01-20;;2;Redes;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Urgente
8146;2023-04-26;;1;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Media
8288;2023-11-17;;3;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Urgente
8314;2023-05-06;;1;Software;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
8336;2023-07-11;;1;Seguridad;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Media
8385;2023-10-24;;1;Software;Servicios Globales;36;106;Cerrado;Jorge Martín;65;Junior;Urgente
8475;2023-05-23;;5;Seguridad;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Media
8479;2023-05-03;;3;Software;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Alta
8488;2023-11-17;;2;Hardware;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Baja
8516;2023-03-27;;1;Software;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Urgente
8579;2023-03-30;;1;Redes;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Baja
8629;2023-03-22;;2;Seguridad;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
8742;2023-02-27;;3;Hardware;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Baja
8777;2023-01-14;;3;Redes;Creatividad y Desarrollo;24;116;En Progreso;Jorge Martín;65;Junior;Alta
8797;2023-01-23;;3;Software;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Alta
8823;2023-07-30;;2;Redes;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Alta
9160;2023-04-01;;3;Software;Visión Futurista;72;176;En Progreso;Jorge Martín;65;Junior;Media
9273;2023-05-17;;3;Hardware;Redes Seguras;48;132;En Progreso;Jorge Martín;65;Junior;Alta
9309;2023-11-29;;1;Seguridad;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Alta
9397;2023-09-04;;3;Software;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Media
9594;2023-02-22;;5;Hardware;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Alta
9640;2023-04-29;;1;Seguridad;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Alta
9685;2023-07-13;;2;Redes;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Urgente
9746;2023-03-08;;5;Seguridad;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Alta
9754;2023-10-09;;5;Software;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Urgente
9765;2023-10-14;;5;Seguridad;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Urgente
9904;2023-03-27;;5;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Media
9982;2023-09-06;;2;Software;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Baja
20;2023-12-08;;4;Seguridad;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Alta
26;2023-03-30;;4;Hardware;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Media
234;2023-10-04;;4;Software;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Baja
239;2023-10-01;;4;Hardware;Redes Seguras;48;132;Cerrado;Jorge Martín;65;Junior;Alta
320;2023-07-24;;4;Hardware;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Media
515;2023-12-11;;4;Hardware;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
960;2023-11-01;;4;Redes;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Baja
961;2023-08-05;;4;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
1063;2023-08-11;;4;Seguridad;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Alta
1098;2023-07-01;;4;Seguridad;Sostenibilidad y Progreso;48;199;Cerrado;Jorge Martín;65;Junior;Baja
1362;2023-10-11;;4;Hardware;Inteligencia de Datos;72;163;Cerrado;Jorge Martín;65;Junior;Baja
1452;2023-01-09;;4;Seguridad;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Media
1663;2023-09-30;;4;Redes;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Media
1884;2023-09-03;;4;Software;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Baja
1894;2023-08-30;;4;Software;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Alta
1997;2023-04-01;;4;Software;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Alta
2140;2023-01-04;;4;Hardware;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Baja
2400;2023-09-01;;4;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
2582;2023-12-10;;4;Software;Redes Seguras;48;132;Abierto;Jorge Martín;65;Junior;Media
2621;2023-05-31;;4;Software;Sistemas Ecológicos;24;147;En Progreso;Jorge Martín;65;Junior;Alta
2690;2023-09-30;;4;Hardware;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Alta
2888;2023-05-28;;4;Hardware;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Alta
2892;2023-11-24;;4;Software;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Media
2974;2023-03-23;;4;Hardware;Innovaciones Creativas;48;138;En Progreso;Jorge Martín;65;Junior;Alta
3061;2023-07-07;;4;Software;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Alta
3283;2023-12-26;;4;Seguridad;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Urgente
3302;2023-10-18;;4;Seguridad;Sistemas Ecológicos;24;147;En Progreso;Jorge Martín;65;Junior;Alta
3479;2023-07-25;;4;Redes;Avances Continuos;36;187;Cerrado;Jorge Martín;65;Junior;Alta
3624;2023-02-01;;4;Redes;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Alta
3950;2023-09-17;;4;Software;Servicios Globales;36;106;Cerrado;Jorge Martín;65;Junior;Baja
3974;2023-03-10;;4;Seguridad;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Media
4035;2023-07-13;;4;Seguridad;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
4221;2023-04-06;;4;Software;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Baja
4301;2023-12-06;;4;Software;Innovaciones Creativas;48;138;Cerrado;Jorge Martín;65;Junior;Alta
4472;2023-05-22;;4;Seguridad;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Baja
4638;2023-03-13;;4;Software;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Media
4651;2023-05-07;;4;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Alta
4975;2023-06-11;;4;Hardware;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Media
5091;2023-09-12;;4;Redes;Inteligencia de Datos;72;163;Abierto;Jorge Martín;65;Junior;Urgente
5176;2023-07-19;;4;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Baja
5272;2023-07-16;;4;Software;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Baja
5325;2023-04-01;;4;Redes;Sostenibilidad y Progreso;48;199;En Progreso;Jorge Martín;65;Junior;Media
5562;2023-01-24;;4;Software;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Media
6075;2023-04-26;;4;Hardware;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Alta
6438;2023-11-12;;4;Hardware;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Baja
6451;2023-09-15;;4;Software;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Urgente
6499;2023-01-27;;4;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Jorge Martín;65;Junior;Alta
6559;2023-05-30;;4;Software;Soluciones Tecnológicas;24;188;En Progreso;Jorge Martín;65;Junior;Baja
6611;2023-09-20;;4;Software;Redes Seguras;48;132;Cerrado;Jorge Martín;65;Junior;Urgente
6644;2023-10-02;;4;Seguridad;Soluciones Tecnológicas;24;188;Abierto;Jorge Martín;65;Junior;Baja
6679;2023-12-20;;4;Hardware;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Baja
6972;2023-09-23;;4;Hardware;Sistemas Ecológicos;24;147;Abierto;Jorge Martín;65;Junior;Urgente
7031;2023-06-10;;4;Seguridad;Servicios Globales;36;106;En Progreso;Jorge Martín;65;Junior;Baja
7554;2023-04-09;;4;Hardware;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
7573;2023-10-27;;4;Seguridad;Soluciones Tecnológicas;24;188;Cerrado;Jorge Martín;65;Junior;Media
7685;2023-03-31;;4;Hardware;Avances Continuos;36;187;Abierto;Jorge Martín;65;Junior;Media
7694;2023-07-02;;4;Seguridad;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Alta
7928;2023-12-05;;4;Hardware;Visión Futurista;72;176;Cerrado;Jorge Martín;65;Junior;Alta
8128;2023-05-23;;4;Seguridad;Avances Continuos;36;187;En Progreso;Jorge Martín;65;Junior;Urgente
8578;2023-02-01;;4;Hardware;Redes Seguras;48;132;En Progreso;Jorge Martín;65;Junior;Baja
8655;2023-05-10;;4;Hardware;Visión Futurista;72;176;Abierto;Jorge Martín;65;Junior;Alta
8659;2023-05-26;;4;Seguridad;Servicios Globales;36;106;Abierto;Jorge Martín;65;Junior;Urgente
8860;2023-08-21;;4;Redes;Visión Futurista;72;176;En Progreso;Jorge Martín;65;Junior;Media
9477;2023-05-11;;4;Seguridad;Innovaciones Creativas;48;138;En Progreso;Jorge Martín;65;Junior;Baja
9563;2023-11-17;;4;Software;Inteligencia de Datos;72;163;En Progreso;Jorge Martín;65;Junior;Baja
9639;2023-03-31;;4;Redes;Sostenibilidad y Progreso;48;199;Abierto;Jorge Martín;65;Junior;Urgente
9701;2023-09-05;;4;Software;Sistemas Ecológicos;24;147;Cerrado;Jorge Martín;65;Junior;Media
5;2023-02-04;2023-08-16;5;Software;Servicios Globales;36;106;Abierto;María López;55;Medio;Urgente
